upload_id,file_id,batch_id,batch_sequence,batch_total,tenant_id,tenant_name,tenant_type,client_id,ingestion_type,file_name,file_extension,file_size_bytes,mime_type,storage_path,checksum_sha256,processing_state,processing_service,uploaded_at,validated_at,processing_started_at,processing_completed_at,processing_duration_seconds,extracted_metadata,error_details,review_metadata,uploaded_by,source_ip,user_agent,is_reupload,original_upload_id,priority,tags,data_state
upload_c31ea78d837345cd,file_cfb2f428b2ed4aff,,,,TENANT_SME_006,Hobart Hospitality Co.,sme,CLI_SME_006,nem12_interval_csv,NEM12_5701346729_202604.csv,.csv,1320634,text/csv,s3://carboniq-ingestion-tenant_sme_006/2025/08/17/file_cfb2f428b2ed4aff.csv,b592fdcf820090759c52cd02b21851ba955fb6a75b8e95ad6b420b9dc925c9a1,completed,ingestion_service,2025-08-17T04:33:43,2025-08-17T04:33:51,2025-08-17T04:34:08,2025-08-17T04:34:47.707546,39.71,"{""nmi"": ""7701991628"", ""interval_start"": ""2024-03-27T20:25:32"", ""interval_end"": ""2024-08-16T20:25:32"", ""interval_minutes"": 30, ""total_intervals"": 6816, ""total_kwh"": 9058.71, ""meter_serial"": ""MS987624"", ""data_stream_suffix"": ""K1"", ""quality_flag"": ""A""}",,,user_425,215.88.90.121,CarbonIQ-Mobile-App/1.2.3 (Android; SM-S918B),False,,high,[],VIC
upload_6fee5d09d21a4c4e,file_44151b720aa74ca2,,,,TENANT_SME_005,Adelaide AgriTech,sme,CLI_SME_005,electricity_bill_pdf,electricity_bill_2025-01_6682.pdf,.pdf,2830316,application/pdf,s3://carboniq-ingestion-tenant_sme_005/2024/09/17/file_44151b720aa74ca2.pdf,6a9605f68e8a41687001da713af71c7e4a6562074d92b1ac6c3068fae9346d09,completed,ocr_service,2024-09-17T19:17:47,2024-09-17T19:17:55,2024-09-17T19:18:19,2024-09-17T19:19:31.107680,72.11,"{""nmi"": ""5001843514"", ""billing_period_start"": ""2024-12-16T10:20:01"", ""billing_period_end"": ""2025-02-02T10:20:01"", ""total_kwh"": 50, ""total_cost_aud"": 144.04, ""retailer"": ""Essential Energy"", ""state"": ""VIC"", ""tariff_type"": ""single_rate"", ""meter_number"": ""M19959009"", ""confidence_score"": 0.766}",,,user_195,228.192.82.38,CarbonIQ-Mobile-App/1.2.3 (Android; SM-S918B),False,,high,[],VIC
upload_f0c21c9026a64fae,file_d946f962b56f470c,,,,TENANT_SME_006,Hobart Hospitality Co.,sme,CLI_SME_006,lgc_certificate,LGC_certificate_CERT-226124.pdf,.pdf,1687939,application/pdf,s3://carboniq-ingestion-tenant_sme_006/2025/11/28/file_d946f962b56f470c.pdf,e9148566790429b0e53bee0d447b1d2f7d46a33dbcdd82482de03dd37eb4d8a1,normalizing,ocr_service,2025-11-28T13:24:53,2025-11-28T13:24:55,2025-11-28T13:24:58,,,"{""certificate_number"": ""LGC-516656"", ""certificate_type"": ""LGC"", ""vintage_year"": 2025, ""megawatt_hours"": 1158.77, ""generator_name"": ""Hydro Station Gamma"", ""generator_location"": ""VIC"", ""registry"": ""CER"", ""surrender_date"": ""2024-01-20T04:57:20"", ""confidence_score"": 0.96}",,,user_251,160.214.57.212,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,False,,critical,[],VIC
upload_20abeda0b45f4bad,file_376eb9bf1d8f4e60,,,,TENANT_ADV_001,GreenPath Sustainability Advisors,advisor,CLI_SME_002,electricity_bill_image,bill_scan_2024-10_991.tiff,.tiff,4481084,image/tiff,s3://carboniq-ingestion-tenant_adv_001/2026/05/06/file_376eb9bf1d8f4e60.tiff,0ffd894a75454afa3830dc652074e6b9fd5baa7f542a847bb8efea33d6e59710,enriching,ocr_service,2026-05-06T11:12:39,2026-05-06T11:12:44,2026-05-06T11:13:05,,,"{""nmi"": ""4103896411"", ""billing_period_start"": ""2024-01-14T03:33:02"", ""billing_period_end"": ""2024-03-10T03:33:02"", ""total_kwh"": 2459.26, ""total_cost_aud"": 1128.66, ""retailer"": ""Amber Electric"", ""state"": ""VIC"", ""tariff_type"": ""demand"", ""meter_number"": ""M66882385"", ""confidence_score"": 0.954}",,,user_577,219.178.235.129,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,False,,normal,[],VIC
upload_88f200bb34af47ec,file_84c1f1d5c7b841c1,batch_68865e78c855,1.0,11.0,TENANT_SME_008,Canberra GovTech,sme,CLI_SME_008,nem12_interval_csv,NEM12_7001858320_202408.csv,.csv,9228426,text/csv,s3://carboniq-ingestion-tenant_sme_008/2024/11/07/file_84c1f1d5c7b841c1.csv,18410f7886a2f7c2ec03f3081bc6ac9901d01714b3a06189b6e894c79cdf5628,enriching,ingestion_service,2024-11-07T03:35:53,2024-11-07T03:35:57,2024-11-07T03:36:22,,,"{""nmi"": ""7601747066"", ""interval_start"": ""2025-09-18T15:35:56"", ""interval_end"": ""2026-05-25T15:35:56"", ""interval_minutes"": 15, ""total_intervals"": 23904, ""total_kwh"": 40529.59, ""meter_serial"": ""MS501936"", ""data_stream_suffix"": ""E1"", ""quality_flag"": ""A""}",,,user_295,52.191.7.164,CarbonIQ-Mobile-App/1.2.3 (Android; SM-S918B),False,,normal,"[""verification"", ""audit""]",SA
upload_2435a6a48f8a4916,file_89ff479f826f4ae3,,,,TENANT_SME_001,Perth Manufacturing Co.,sme,CLI_SME_001,greenpower_certificate,GREENPOWER_certificate_CERT-446663.png,.png,591793,image/png,s3://carboniq-ingestion-tenant_sme_001/2024/01/05/file_89ff479f826f4ae3.png,55167db76e22bfd1e7979c9debe77e71a0d8bb3fd8b96b7aa2de90e8772c5548,uploaded,ocr_service,2024-01-05T06:04:48,,,,,"{""certificate_number"": ""GREENPOWER-152512"", ""certificate_type"": ""GREENPOWER"", ""vintage_year"": 2023, ""megawatt_hours"": 736.14, ""generator_name"": ""Hydro Station Gamma"", ""generator_location"": ""NSW"", ""registry"": ""CER"", ""surrender_date"": ""2025-04-30T18:33:57"", ""confidence_score"": 0.91}",,,user_779,30.48.23.4,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,False,,high,"[""retailer_switch"", ""fy2025""]",NSW
upload_16f069a042fe4e72,file_fd98bc2752894176,,,,TENANT_SME_006,Hobart Hospitality Co.,sme,CLI_SME_006,nem12_interval_xml,NEM12_9201248484_202407.xml,.xml,66776320,application/xml,s3://carboniq-ingestion-tenant_sme_006/2024/01/28/file_fd98bc2752894176.xml,31d3d35c0aa1e798f0b869eceb2d1a95e69b3654c29e8d85b833bae2bf28abc8,llm_parsing,ingestion_service,2024-01-28T14:28:52,2024-01-28T14:28:53,2024-01-28T14:29:20,,,"{""nmi"": ""6901375734"", ""interval_start"": ""2024-05-31T08:42:55"", ""interval_end"": ""2024-10-21T08:42:55"", ""interval_minutes"": 5, ""total_intervals"": 41184, ""total_kwh"": 55770.6, ""meter_serial"": ""MS457938"", ""data_stream_suffix"": ""Q1"", ""quality_flag"": ""E""}",,,user_268,247.149.191.54,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,False,,normal,"[""fy2025"", ""verification"", ""solar""]",NSW
upload_9b6afbd8339d4d51,file_e757ef07f6514ea4,,,,TENANT_SME_007,Darwin Mining Services,sme,CLI_SME_007,nem12_interval_csv,NEM12_8301782885_202402.txt,.txt,25569774,text/plain,s3://carboniq-ingestion-tenant_sme_007/2024/08/13/file_e757ef07f6514ea4.txt,b3b37f1fb10442d07e0e9cad4c81b8f8c2865ea54f978ca153ae30e6c14b08c8,ocr_extracting,ingestion_service,2024-08-13T18:10:21,2024-08-13T18:10:31,2024-08-13T18:10:59,,,"{""nmi"": ""7501875277"", ""interval_start"": ""2025-03-22T19:56:46"", ""interval_end"": ""2025-05-15T19:56:46"", ""interval_minutes"": 15, ""total_intervals"": 5184, ""total_kwh"": 2835.59, ""meter_serial"": ""MS818430"", ""data_stream_suffix"": ""Q1"", ""quality_flag"": ""V""}",,,user_989,14.6.128.103,CarbonIQ-Mobile-App/1.2.3 (Android; SM-S918B),False,,high,"[""solar"", ""q4""]",QLD
upload_ede4b122c4e740f1,file_72261fd4ab57498f,,,,TENANT_SME_006,Hobart Hospitality Co.,sme,CLI_SME_006,nem12_interval_csv,NEM12_5801815919_202604.csv,.csv,35792837,text/csv,s3://carboniq-ingestion-tenant_sme_006/2024/01/12/file_72261fd4ab57498f.csv,584a94e6d023bcd4a4efdaf0d2096813bb3ed22941a90cf8a1a439f5a341375a,completed,ingestion_service,2024-01-12T09:18:14,2024-01-12T09:18:17,2024-01-12T09:18:18,2024-01-12T09:19:01.666445,43.67,"{""nmi"": ""6101001208"", ""interval_start"": ""2025-02-05T19:05:41"", ""interval_end"": ""2025-10-01T19:05:41"", ""interval_minutes"": 15, ""total_intervals"": 22848, ""total_kwh"": 30234.97, ""meter_serial"": ""MS573039"", ""data_stream_suffix"": ""K1"", ""quality_flag"": ""A""}",,,user_164,5.199.60.3,CarbonIQ-Mobile-App/1.2.3 (Android; SM-S918B),False,,normal,[],VIC
upload_4bad6b9048744086,file_52a72e5381c24cd4,,,,TENANT_SME_009,Gold Coast Renewables,sme,CLI_SME_009,nem12_interval_csv,NEM12_9101340227_202511.txt,.txt,18577669,text/plain,s3://carboniq-ingestion-tenant_sme_009/2025/07/12/file_52a72e5381c24cd4.txt,68adc92872fafb75371503e5770f5b8dd482a5ad86e85d7798221a325b13cb77,parsing,ingestion_service,2025-07-12T10:36:34,2025-07-12T10:36:39,2025-07-12T10:37:03,,,"{""nmi"": ""4401788685"", ""interval_start"": ""2024-11-26T12:17:35"", ""interval_end"": ""2025-01-13T12:17:35"", ""interval_minutes"": 30, ""total_intervals"": 2304, ""total_kwh"": 3293.32, ""meter_serial"": ""MS665892"", ""data_stream_suffix"": ""K1"", ""quality_flag"": ""A""}",,,user_850,39.187.200.114,CarbonIQ-Mobile-App/1.2.3 (Android; SM-S918B),False,,normal,[],WA
upload_e78231a8b2544d5e,file_4ae6c92c741f4cf4,,,,TENANT_SME_001,Perth Manufacturing Co.,sme,CLI_SME_001,nem12_interval_csv,NEM12_4103215158_202408.txt,.txt,3762191,text/plain,s3://carboniq-ingestion-tenant_sme_001/2024/09/15/file_4ae6c92c741f4cf4.txt,1ae80fa66db6f7c5ced964ce19840b08863c61694899f6388287f9c62d13cf18,reviewed_accepted,ingestion_service,2024-09-15T09:39:20,2024-09-15T09:39:23,2024-09-15T09:39:31,2024-09-15T09:40:23.806242,52.81,"{""nmi"": ""7801157651"", ""interval_start"": ""2025-06-16T07:42:39"", ""interval_end"": ""2026-03-05T07:42:39"", ""interval_minutes"": 30, ""total_intervals"": 12576, ""total_kwh"": 18290.56, ""meter_serial"": ""MS719284"", ""data_stream_suffix"": ""E1"", ""quality_flag"": ""A""}",,"{""review_reason"": ""Tariff type unclear from document"", ""confidence_score"": 0.475, ""flagged_fields"": [""billing_period""], ""reviewer_id"": ""reviewer_017"", ""reviewed_at"": ""2024-09-18T02:40:23.806242"", ""review_decision"": ""accepted"", ""review_notes"": ""Document quality too low. Rejected.""}",user_729,108.76.49.90,"CarbonIQ-Mobile-App/1.2.3 (iOS; iPhone15,2)",False,,normal,[],WA
upload_c2072f9409c54b5b,file_508caea88f734fbc,,,,TENANT_SME_010,Newcastle Industrial,sme,CLI_SME_010,electricity_bill_image,bill_scan_2024-09_498.png,.png,5834119,image/png,s3://carboniq-ingestion-tenant_sme_010/2024/01/09/file_508caea88f734fbc.png,b114de5f493e946114fcfed9bf9ccf779011afa35f80d31ad1e75e4fae73bd33,completed,ocr_service,2024-01-09T05:14:56,2024-01-09T05:15:06,2024-01-09T05:15:08,2024-01-09T05:15:47.758635,39.76,"{""nmi"": ""9201140895"", ""billing_period_start"": ""2024-10-29T12:40:32"", ""billing_period_end"": ""2024-11-30T12:40:32"", ""total_kwh"": 2879.7, ""total_cost_aud"": 639.58, ""retailer"": ""Nectr"", ""state"": ""TAS"", ""tariff_type"": ""single_rate"", ""meter_number"": ""M58283485"", ""confidence_score"": 0.731}",,,user_461,1.80.44.141,"CarbonIQ-Mobile-App/1.2.3 (iOS; iPhone15,2)",False,,normal,[],TAS
upload_3563928ad6524ca8,file_652a08d94eb74e88,batch_c5a61daadcb5,12.0,21.0,TENANT_SME_001,Perth Manufacturing Co.,sme,CLI_SME_001,ppa_contract_pdf,PPA_contract_2024_897.pdf,.pdf,1989949,application/pdf,s3://carboniq-ingestion-tenant_sme_001/2024/07/05/file_652a08d94eb74e88.pdf,79573b5d42293143662f2c27fd8bc4896b0d7a7558e401df39a2c5a7be64a22c,failed_ocr,ocr_service,2024-07-05T05:23:38,2024-07-05T05:23:46,2024-07-05T05:23:52,2024-07-05T05:24:58,66.0,"{""contract_reference"": ""PPA-3101"", ""seller_name"": ""Clean Energy Co."", ""contract_start"": ""2024-06-21T12:06:34"", ""contract_end"": ""2033-11-18T12:06:34"", ""annual_volume_mwh"": 1354.67, ""price_per_mwh"": 44.29, ""renewable_source"": ""solar"", ""contract_type"": ""sleeved"", ""confidence_score"": 0.787}","{""error_code"": ""SCAN_QUALITY_POOR"", ""error_message"": ""Image resolution too low or skewed scan detected"", ""retry_count"": 1, ""max_retries"": 3, ""retryable"": true, ""failed_at_stage"": ""normalization""}",,user_694,81.4.6.107,"CarbonIQ-Mobile-App/1.2.3 (iOS; iPhone15,2)",False,,normal,"[""baseline"", ""verification""]",NSW
upload_04d01ef3a08347a4,file_acc49b5e7bcc4344,,,,TENANT_SME_003,Melbourne Retail Group,sme,CLI_SME_003,nem12_interval_csv,NEM12_9401903367_202509.txt,.txt,18213151,text/plain,s3://carboniq-ingestion-tenant_sme_003/2025/11/22/file_acc49b5e7bcc4344.txt,f847fb29aa98a458c75440dd570ef70643056862b66463ceca4bc6d24a949300,completed,ingestion_service,2025-11-22T03:00:50,2025-11-22T03:00:57,2025-11-22T03:01:01,2025-11-22T03:01:24.769767,23.77,"{""nmi"": ""9901850370"", ""interval_start"": ""2025-02-11T16:55:46"", ""interval_end"": ""2026-01-23T16:55:46"", ""interval_minutes"": 5, ""total_intervals"": 99648, ""total_kwh"": 115209.5, ""meter_serial"": ""MS188406"", ""data_stream_suffix"": ""K1"", ""quality_flag"": ""A""}",,,user_639,64.145.226.64,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,True,upload_21e76129b0ee4576,normal,"[""q3"", ""retailer_switch""]",NSW
upload_027175a55e394489,file_af5582aca8eb45d3,,,,TENANT_SME_006,Hobart Hospitality Co.,sme,CLI_SME_006,electricity_bill_pdf,electricity_bill_2025-03_5410.pdf,.pdf,1198904,application/pdf,s3://carboniq-ingestion-tenant_sme_006/2025/11/12/file_af5582aca8eb45d3.pdf,4a3ed31a5241c00c7951219efa0abc23fccc73b52e774b325b4de8124450a620,completed,ocr_service,2025-11-12T01:21:24,2025-11-12T01:21:25,2025-11-12T01:21:34,2025-11-12T01:22:19.924122,45.92,"{""nmi"": ""4401518230"", ""billing_period_start"": ""2025-01-21T17:59:22"", ""billing_period_end"": ""2025-04-08T17:59:22"", ""total_kwh"": 2715.76, ""total_cost_aud"": 646.66, ""retailer"": ""Red Energy"", ""state"": ""SA"", ""tariff_type"": ""single_rate"", ""meter_number"": ""M79946108"", ""confidence_score"": 0.876}",,,user_262,54.242.199.159,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,True,upload_35f6fb52b6224b64,high,[],SA
upload_d4ac3bf24957451f,file_f0989cad6ccf47a7,,,,TENANT_SME_003,Melbourne Retail Group,sme,CLI_SME_003,lgc_certificate,LGC_certificate_CERT-436272.pdf,.pdf,1612054,application/pdf,s3://carboniq-ingestion-tenant_sme_003/2024/04/08/file_f0989cad6ccf47a7.pdf,7e1c08f65bd4014ff1b8383a2b61a57ae22652f755f55c6b993ce4f76bf98f44,completed,ocr_service,2024-04-08T09:33:06,2024-04-08T09:33:09,2024-04-08T09:33:15,2024-04-08T09:33:32.810543,17.81,"{""certificate_number"": ""LGC-311895"", ""certificate_type"": ""LGC"", ""vintage_year"": 2023, ""megawatt_hours"": 731.75, ""generator_name"": ""Biomass Plant Delta"", ""generator_location"": ""WA"", ""registry"": ""CER"", ""surrender_date"": null, ""confidence_score"": 0.854}",,,user_475,165.198.250.131,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,False,,low,"[""wind""]",WA
upload_3d0180128c634489,file_99d64caf41cf4f75,,,,TENANT_SME_001,Perth Manufacturing Co.,sme,CLI_SME_001,electricity_bill_pdf,electricity_bill_2024-02_5521.pdf,.pdf,4794463,application/pdf,s3://carboniq-ingestion-tenant_sme_001/2026/03/05/file_99d64caf41cf4f75.pdf,595b2affc916c257b8466bc73698f8346a916535ac25dc97e3a2b1b392d45c47,completed,ocr_service,2026-03-05T05:34:57,2026-03-05T05:34:59,2026-03-05T05:35:23,2026-03-05T05:36:15.771772,52.77,"{""nmi"": ""7001186595"", ""billing_period_start"": ""2025-04-11T15:28:20"", ""billing_period_end"": ""2025-05-13T15:28:20"", ""total_kwh"": 2263.3, ""total_cost_aud"": 530.12, ""retailer"": ""Sumo Power"", ""state"": ""VIC"", ""tariff_type"": ""demand"", ""meter_number"": ""M56698401"", ""confidence_score"": 0.949}",,,user_111,112.213.61.116,CarbonIQ-Mobile-App/1.2.3 (Android; SM-S918B),False,,normal,[],VIC
upload_d0dfa4af72f4433d,file_454986e947db48fe,,,,TENANT_SME_003,Melbourne Retail Group,sme,CLI_SME_003,electricity_bill_pdf,electricity_bill_2024-11_9952.pdf,.pdf,4539472,application/pdf,s3://carboniq-ingestion-tenant_sme_003/2025/02/05/file_454986e947db48fe.pdf,6255a3f8caeed0842ea16f9a332fe58328cd4b82ff2ee58f15ebce667eee4c12,completed,ocr_service,2025-02-05T19:28:09,2025-02-05T19:28:17,2025-02-05T19:28:38,2025-02-05T19:29:25.408792,47.41,"{""nmi"": ""4401328680"", ""billing_period_start"": ""2025-08-23T10:37:49"", ""billing_period_end"": ""2025-10-19T10:37:49"", ""total_kwh"": 1373.37, ""total_cost_aud"": 628.41, ""retailer"": ""1st Energy"", ""state"": ""TAS"", ""tariff_type"": ""single_rate"", ""meter_number"": ""M52339783"", ""confidence_score"": 0.815}",,,user_568,153.45.95.101,CarbonIQ-Mobile-App/1.2.3 (Android; SM-S918B),False,,low,"[""q1"", ""q3""]",TAS
upload_56059d45c5fb47bc,file_b3ef68b5cbca4a05,,,,TENANT_SME_010,Newcastle Industrial,sme,CLI_SME_010,manual_entry_csv,manual_energy_data_20241224.xlsx,.xlsx,79166,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,s3://carboniq-ingestion-tenant_sme_010/2024/12/26/file_b3ef68b5cbca4a05.xlsx,f98ab017ee38f06cf37ec424ebe7a1829e86507eee15ab2b1ba1bbf928025dd2,awaiting_review,ingestion_service,2024-12-26T16:23:32,2024-12-26T16:23:39,2024-12-26T16:24:04,2024-12-26T16:24:15.841230,11.84,"{""data_source"": ""manual_upload"", ""period_start"": ""2025-02-23T05:03:41"", ""period_end"": ""2025-10-20T05:03:41"", ""total_kwh"": 5767.95, ""energy_type"": ""electricity"", ""site_count"": 4, ""submitted_by"": ""user_167""}",,"{""review_reason"": ""Retailer name not in known registry"", ""confidence_score"": 0.626, ""flagged_fields"": [""tariff_type"", ""retailer""], ""reviewer_id"": null, ""reviewed_at"": null, ""review_decision"": null, ""review_notes"": null}",user_514,177.166.234.126,"CarbonIQ-Mobile-App/1.2.3 (iOS; iPhone15,2)",False,,high,"[""q2"", ""solar""]",ACT
upload_db2937c2e32f42d8,file_450bd4c508b74147,batch_5163b8b03da5,12.0,12.0,TENANT_ADV_003,CarbonWise Partners,advisor,CLI_SME_010,rec_certificate,REC_certificate_CERT-539963.pdf,.pdf,746053,application/pdf,s3://carboniq-ingestion-tenant_adv_003/2025/04/25/file_450bd4c508b74147.pdf,062a9b9c279e145616842b488b91baf7bef4958f5298a729bf00a1dcf658a034,completed,ocr_service,2025-04-25T19:40:43,2025-04-25T19:40:51,2025-04-25T19:40:59,2025-04-25T19:41:19.407731,20.41,"{""certificate_number"": ""REC-791505"", ""certificate_type"": ""REC"", ""vintage_year"": 2026, ""megawatt_hours"": 115.9, ""generator_name"": ""Biomass Plant Delta"", ""generator_location"": ""NSW"", ""registry"": ""CER"", ""surrender_date"": ""2024-05-03T08:25:47"", ""confidence_score"": 0.934}",,,user_289,2.125.142.106,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,False,,low,"[""q1"", ""fy2025""]",NSW
upload_4d3485b9220c43ab,file_8f4443ff1cea4ccb,,,,TENANT_SME_010,Newcastle Industrial,sme,CLI_SME_010,electricity_bill_pdf,electricity_bill_2026-02_6307.pdf,.pdf,201432,application/pdf,s3://carboniq-ingestion-tenant_sme_010/2024/06/25/file_8f4443ff1cea4ccb.pdf,b41e5d48250318ce257d45c1f8f306d140dd5e1cb0ca3348ca421f81884fc924,completed,ocr_service,2024-06-25T20:08:31,2024-06-25T20:08:39,2024-06-25T20:09:08,2024-06-25T20:09:39.922585,31.92,"{""nmi"": ""9701374782"", ""billing_period_start"": ""2025-05-05T02:47:54"", ""billing_period_end"": ""2025-06-04T02:47:54"", ""total_kwh"": 3091.48, ""total_cost_aud"": 1374.56, ""retailer"": ""Origin Energy"", ""state"": ""WA"", ""tariff_type"": ""single_rate"", ""meter_number"": ""M30039365"", ""confidence_score"": 0.745}",,,user_720,8.173.192.84,CarbonIQ-Mobile-App/1.2.3 (Android; SM-S918B),False,,high,"[""retailer_switch"", ""q1""]",WA
upload_0062b466bb634974,file_0b29cbf6e3074115,batch_8fb9a4a2b688,10.0,18.0,TENANT_SME_003,Melbourne Retail Group,sme,CLI_SME_003,nem12_interval_csv,NEM12_4801090303_202511.csv,.csv,41370222,text/csv,s3://carboniq-ingestion-tenant_sme_003/2025/07/06/file_0b29cbf6e3074115.csv,32713b6f95b2abbd19517469a9d5a0329ccca74973e4caeebef998dd0ef08f14,reviewed_rejected,ingestion_service,2025-07-06T10:38:07,2025-07-06T10:38:15,2025-07-06T10:38:31,2025-07-06T10:38:46.599074,15.6,"{""nmi"": ""5401182319"", ""interval_start"": ""2025-05-28T03:31:07"", ""interval_end"": ""2025-12-10T03:31:07"", ""interval_minutes"": 15, ""total_intervals"": 18816, ""total_kwh"": 30278.32, ""meter_serial"": ""MS611187"", ""data_stream_suffix"": ""E1"", ""quality_flag"": ""A""}",,"{""review_reason"": ""Ambiguous billing period dates"", ""confidence_score"": 0.517, ""flagged_fields"": [""billing_period"", ""total_kwh""], ""reviewer_id"": ""reviewer_012"", ""reviewed_at"": ""2025-07-07T03:38:46.599074"", ""review_decision"": ""rejected"", ""review_notes"": ""Billing period ambiguous. Rejected for re-upload.""}",user_765,27.207.54.166,CarbonIQ-Mobile-App/1.2.3 (Android; SM-S918B),False,,normal,"[""solar""]",NSW
upload_ce7124e3099149af,file_858adefe031d4209,,,,TENANT_ADV_001,GreenPath Sustainability Advisors,advisor,CLI_SME_002,nem12_interval_csv,NEM12_8001333564_202410.txt,.txt,37283711,text/plain,s3://carboniq-ingestion-tenant_adv_001/2025/08/20/file_858adefe031d4209.txt,b8dc48893aaaa899e807e955f42b94c4a99a4b0721c4944b9eba52c3280ff9dd,completed,ingestion_service,2025-08-20T10:44:34,2025-08-20T10:44:37,2025-08-20T10:44:58,2025-08-20T10:45:23.139511,25.14,"{""nmi"": ""9501476415"", ""interval_start"": ""2025-11-30T02:55:20"", ""interval_end"": ""2026-07-14T02:55:20"", ""interval_minutes"": 15, ""total_intervals"": 21696, ""total_kwh"": 34276.18, ""meter_serial"": ""MS107790"", ""data_stream_suffix"": ""K1"", ""quality_flag"": ""E""}",,,user_138,61.137.210.187,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,False,,normal,"[""retailer_switch"", ""fy2025"", ""audit""]",SA
upload_b1b258e1ac41417c,file_6ae36560b07b4e7c,,,,TENANT_SME_010,Newcastle Industrial,sme,CLI_SME_010,manual_entry_csv,manual_energy_data_20250104.xlsx,.xlsx,87594,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,s3://carboniq-ingestion-tenant_sme_010/2025/11/14/file_6ae36560b07b4e7c.xlsx,185d9a44c497a3ac8af500168a5b40909e391f196cac2124a17fcbac4c406f4d,completed,ingestion_service,2025-11-14T19:17:11,2025-11-14T19:17:15,2025-11-14T19:17:28,2025-11-14T19:17:44.428724,16.43,"{""data_source"": ""manual_upload"", ""period_start"": ""2025-08-28T22:52:54"", ""period_end"": ""2026-05-25T22:52:54"", ""total_kwh"": 2832.83, ""energy_type"": ""natural_gas"", ""site_count"": 3, ""submitted_by"": ""user_643""}",,,user_491,223.222.6.147,"CarbonIQ-Mobile-App/1.2.3 (iOS; iPhone15,2)",False,,normal,[],QLD
upload_736bf9b8f70649cd,file_d12ada89414a469a,,,,TENANT_ADV_003,CarbonWise Partners,advisor,CLI_SME_012,electricity_bill_pdf,electricity_bill_2025-09_3923.pdf,.pdf,4277675,application/pdf,s3://carboniq-ingestion-tenant_adv_003/2024/06/17/file_d12ada89414a469a.pdf,5d5dc438fa461b7e7300f36ca7fcf055b63a8fd8b31b70e93a0aed19d1d19913,normalizing,ocr_service,2024-06-17T10:34:51,2024-06-17T10:34:52,2024-06-17T10:35:22,,,"{""nmi"": ""6401279559"", ""billing_period_start"": ""2026-02-01T05:51:21"", ""billing_period_end"": ""2026-05-01T05:51:21"", ""total_kwh"": 50, ""total_cost_aud"": 150.57, ""retailer"": ""Momentum Energy"", ""state"": ""NSW"", ""tariff_type"": ""time_of_use"", ""meter_number"": ""M10443906"", ""confidence_score"": 0.781}",,,user_798,177.246.62.183,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,True,upload_796a65a3fe754dbd,critical,[],NSW
